IDOC_NUMBER,MESTYP,DIRECTION,PARTNER_SYSTEM,STATUS_CODE,STATUS_DESC,ROOT_CAUSE,RESOLUTION,TIMESTAMP,RESOLVED_FLAG
0600000085,WMMBXY,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-09 20:06:33.911522,True
0600000264,ORDERS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-09 21:29:33.911522,True
0600000153,DEBMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-07-09 21:39:33.911522,True
0600000611,DESADV,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-09 23:36:33.911522,True
0600000302,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-10 02:35:33.911522,True
0600000565,CREMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-10 14:55:33.911522,True
0600000775,CREMAS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-11 20:48:33.911522,True
0600000255,INVOIC,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-11 23:31:33.911522,True
0600000453,INVOIC,INBOUND,LEGACY_MAINFRAME,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-07-12 00:18:33.911522,True
0600000277,MATMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-12 05:15:33.911522,True
0600000583,CREMAS,INBOUND,EDI_GATEWAY,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-07-12 06:54:33.911522,True
0600000416,ORDERS,OUTBOUND,BTP_INTEGRATION_SUITE,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-07-12 10:03:33.911522,True
0600000082,DESADV,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-13 10:23:33.911522,True
0600000533,INVOIC,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-13 12:04:33.911522,True
0600000438,INVOIC,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-13 13:31:33.911522,True
0600000230,CREMAS,INBOUND,ARIBA_NETWORK,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-13 19:54:33.911522,True
0600000183,WMMBXY,OUTBOUND,EDI_GATEWAY,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-07-13 20:22:33.911522,True
0600000247,ORDERS,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-14 02:55:33.911522,True
0600000396,WMMBXY,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-14 04:52:33.911522,True
0600000570,CREMAS,INBOUND,BTP_INTEGRATION_SUITE,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-07-14 08:27:33.911522,True
0600000263,DEBMAS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-07-14 08:42:33.911522,True
0600000508,DEBMAS,OUTBOUND,LEGACY_MAINFRAME,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-07-14 19:44:33.911522,False
0600000582,DESADV,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-14 19:56:33.911522,True
0600000797,INVOIC,INBOUND,LEGACY_MAINFRAME,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-07-15 04:48:33.911522,True
0600000361,ORDERS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-15 06:57:33.911522,True
0600000557,ORDERS,OUTBOUND,EDI_GATEWAY,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-15 10:26:33.911522,True
0600000521,INVOIC,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-07-16 00:20:33.911522,True
0600000375,CREMAS,OUTBOUND,LEGACY_MAINFRAME,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-16 01:06:33.911522,True
0600000750,MATMAS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-16 06:29:33.911522,True
0600000670,ORDERS,OUTBOUND,3PL_PROVIDER,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-16 11:46:33.911522,False
0600000131,DESADV,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-16 20:12:33.911522,True
0600000190,DEBMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-17 00:01:33.911522,True
0600000614,INVOIC,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-07-17 04:00:33.911522,True
0600000550,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-17 08:46:33.911522,True
0600000635,INVOIC,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-17 10:26:33.911522,True
0600000486,ORDRSP,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-17 12:08:33.911522,True
0600000543,INVOIC,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-18 02:20:33.911522,True
0600000250,ORDERS,OUTBOUND,EDI_GATEWAY,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-18 04:52:33.911522,False
0600000619,MATMAS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-18 11:59:33.911522,True
0600000269,INVOIC,OUTBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-18 12:41:33.911522,True
0600000244,ORDERS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-19 02:26:33.911522,True
0600000723,CREMAS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-19 05:21:33.911522,True
0600000109,CREMAS,INBOUND,ARIBA_NETWORK,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-07-19 08:25:33.911522,True
0600000636,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-19 14:29:33.911522,True
0600000399,CREMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-19 16:23:33.911522,True
0600000560,ORDERS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-19 17:20:33.911522,True
0600000287,CREMAS,OUTBOUND,BTP_INTEGRATION_SUITE,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-07-19 18:09:33.911522,True
0600000113,WMMBXY,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-19 18:42:33.911522,True
0600000589,DEBMAS,INBOUND,ARIBA_NETWORK,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-07-19 23:26:33.911522,True
0600000032,MATMAS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-07-20 03:56:33.911522,True
0600000692,DESADV,OUTBOUND,BTP_INTEGRATION_SUITE,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-20 17:49:33.911522,True
0600000108,CREMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-20 20:44:33.911522,True
0600000210,DESADV,INBOUND,CRM_SFDC,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-21 02:50:33.911522,True
0600000330,ORDERS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-21 06:00:33.911522,True
0600000236,WMMBXY,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-21 08:02:33.911522,True
0600000424,DEBMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-21 18:24:33.911522,True
0600000647,ORDERS,INBOUND,CRM_SFDC,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-22 01:15:33.911522,True
0600000403,CREMAS,OUTBOUND,EDI_GATEWAY,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-22 15:40:33.911522,True
0600000220,DESADV,INBOUND,CRM_SFDC,53,Application document posted,,,2026-07-22 16:18:33.911522,True
0600000165,ORDERS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-07-22 23:11:33.911522,True
0600000564,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-23 02:49:33.911522,True
0600000288,DEBMAS,OUTBOUND,LEGACY_MAINFRAME,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-07-23 09:10:33.911522,True
0600000437,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-23 11:17:33.911522,True
0600000219,DEBMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-07-23 22:58:33.911522,True
0600000324,DEBMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-24 04:18:33.911522,True
0600000093,ORDERS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-24 14:30:33.911522,True
0600000090,ORDERS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-07-25 19:45:33.911522,True
0600000698,CREMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-07-25 23:35:33.911522,True
0600000019,MATMAS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-26 08:48:33.911522,True
0600000541,ORDERS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-26 09:03:33.911522,True
0600000602,ORDRSP,INBOUND,CRM_SFDC,53,Application document posted,,,2026-07-26 10:39:33.911522,True
0600000502,ORDERS,OUTBOUND,LEGACY_MAINFRAME,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-07-26 13:01:33.911522,False
0600000195,ORDRSP,INBOUND,CRM_SFDC,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-07-26 13:49:33.911522,True
0600000228,MATMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-26 16:26:33.911522,True
0600000587,MATMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-07-27 03:55:33.911522,True
0600000087,DEBMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-27 09:30:33.911522,True
0600000181,WMMBXY,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-27 17:26:33.911522,True
0600000339,CREMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-07-28 11:06:33.911522,True
0600000514,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-07-28 13:49:33.911522,True
0600000795,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-28 19:16:33.911522,True
0600000470,MATMAS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-07-28 21:20:33.911522,True
0600000076,DEBMAS,INBOUND,ARIBA_NETWORK,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-07-29 11:22:33.911522,False
0600000763,WMMBXY,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-07-29 15:14:33.911522,True
0600000331,CREMAS,INBOUND,WMS_MANHATTAN,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-07-30 10:02:33.911522,True
0600000286,CREMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-30 20:51:33.911522,True
0600000735,ORDRSP,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-30 23:04:33.911522,True
0600000429,MATMAS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-31 02:11:33.911522,True
0600000527,MATMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-31 03:40:33.911522,True
0600000271,INVOIC,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-07-31 11:22:33.911522,True
0600000260,CREMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-07-31 13:15:33.911522,True
0600000315,INVOIC,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-07-31 13:33:33.911522,True
0600000098,CREMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-07-31 21:58:33.911522,True
0600000320,ORDERS,OUTBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-07-31 22:39:33.911522,False
0600000383,DESADV,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-07-31 23:24:33.911522,True
0600000638,CREMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-01 20:51:33.911522,True
0600000038,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-02 14:25:33.911522,True
0600000246,DESADV,OUTBOUND,B2B_VAN_SPS,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-08-02 14:47:33.911522,True
0600000191,INVOIC,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-03 12:24:33.911522,True
0600000124,ORDERS,OUTBOUND,WMS_MANHATTAN,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-03 15:59:33.911522,True
0600000630,ORDRSP,OUTBOUND,LEGACY_MAINFRAME,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-03 19:59:33.911522,True
0600000506,INVOIC,INBOUND,3PL_PROVIDER,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-04 00:32:33.911522,True
0600000262,DEBMAS,INBOUND,LEGACY_MAINFRAME,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-08-04 01:11:33.911522,False
0600000503,DEBMAS,INBOUND,B2B_VAN_SPS,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-04 06:41:33.911522,True
0600000127,ORDRSP,INBOUND,3PL_PROVIDER,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-08-04 10:52:33.911522,True
0600000790,ORDERS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-08-04 13:05:33.911522,True
0600000477,ORDRSP,OUTBOUND,CRM_SFDC,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-04 14:14:33.911522,True
0600000140,MATMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-08-04 17:27:33.911522,True
0600000466,CREMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-04 18:39:33.911522,True
0600000185,WMMBXY,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-05 07:20:33.911522,True
0600000653,ORDERS,INBOUND,B2B_VAN_SPS,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-05 07:55:33.911522,True
0600000409,INVOIC,INBOUND,BTP_INTEGRATION_SUITE,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-05 15:07:33.911522,False
0600000146,INVOIC,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-06 05:35:33.911522,True
0600000058,CREMAS,INBOUND,ARIBA_NETWORK,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-06 06:01:33.911522,True
0600000050,MATMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-06 06:08:33.911522,True
0600000363,CREMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-06 18:19:33.911522,True
0600000679,ORDRSP,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-07 01:27:33.911522,True
0600000226,INVOIC,OUTBOUND,CRM_SFDC,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-07 05:40:33.911522,True
0600000661,DESADV,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-08-07 17:17:33.911522,True
0600000390,DESADV,INBOUND,3PL_PROVIDER,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-07 19:10:33.911522,False
0600000643,ORDERS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-08-07 22:04:33.911522,True
0600000463,DESADV,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-07 23:52:33.911522,True
0600000715,ORDRSP,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-08 14:19:33.911522,True
0600000414,MATMAS,OUTBOUND,LEGACY_MAINFRAME,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-08 14:38:33.911522,False
0600000567,DESADV,INBOUND,ARIBA_NETWORK,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-08-08 20:41:33.911522,False
0600000355,CREMAS,INBOUND,ARIBA_NETWORK,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-08 23:06:33.911522,True
0600000145,MATMAS,INBOUND,3PL_PROVIDER,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-09 03:18:33.911522,True
0600000431,DESADV,OUTBOUND,WMS_MANHATTAN,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-08-10 02:39:33.911522,False
0600000101,DESADV,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-10 04:09:33.911522,True
0600000121,INVOIC,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-10 15:17:33.911522,True
0600000704,DEBMAS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-10 16:27:33.911522,True
0600000215,ORDRSP,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-10 17:03:33.911522,True
0600000223,MATMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-10 19:10:33.911522,True
0600000372,ORDERS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-10 21:05:33.911522,True
0600000700,CREMAS,INBOUND,WMS_MANHATTAN,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-10 21:41:33.911522,True
0600000307,DEBMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-08-10 21:41:33.911522,True
0600000461,ORDRSP,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-08-11 01:34:33.911522,True
0600000447,DESADV,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-11 02:33:33.911522,True
0600000498,DEBMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-11 11:14:33.911522,True
0600000168,CREMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-11 14:00:33.911522,True
0600000060,CREMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-11 15:17:33.911522,True
0600000133,INVOIC,INBOUND,LEGACY_MAINFRAME,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-08-11 16:22:33.911522,True
0600000208,MATMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-11 17:52:33.911522,True
0600000546,ORDERS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-13 01:08:33.911522,True
0600000074,DEBMAS,INBOUND,WMS_MANHATTAN,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-08-13 01:41:33.911522,True
0600000012,CREMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-08-13 02:06:33.911522,True
0600000412,ORDERS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-08-13 06:16:33.911522,True
0600000040,INVOIC,INBOUND,LEGACY_MAINFRAME,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-13 16:59:33.911522,True
0600000227,DEBMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-08-13 18:30:33.911522,True
0600000731,CREMAS,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-13 18:38:33.911522,True
0600000691,WMMBXY,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-13 19:42:33.911522,True
0600000507,ORDRSP,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-14 16:55:33.911522,True
0600000534,DEBMAS,OUTBOUND,LEGACY_MAINFRAME,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-14 18:30:33.911522,True
0600000705,MATMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-14 23:06:33.911522,True
0600000767,WMMBXY,OUTBOUND,B2B_VAN_SPS,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-15 02:53:33.911522,True
0600000645,DESADV,OUTBOUND,ARIBA_NETWORK,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-15 07:13:33.911522,True
0600000235,MATMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-15 13:28:33.911522,True
0600000352,DEBMAS,OUTBOUND,CRM_SFDC,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-15 18:37:33.911522,True
0600000604,MATMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-08-15 19:52:33.911522,True
0600000150,WMMBXY,INBOUND,CRM_SFDC,53,Application document posted,,,2026-08-15 23:51:33.911522,True
0600000475,DESADV,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-16 00:45:33.911522,True
0600000376,CREMAS,INBOUND,ARIBA_NETWORK,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-08-16 04:01:33.911522,True
0600000275,CREMAS,OUTBOUND,3PL_PROVIDER,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-08-16 05:55:33.911522,True
0600000379,DEBMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-16 10:12:33.911522,True
0600000417,INVOIC,OUTBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-16 18:39:33.911522,True
0600000522,MATMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-17 14:25:33.911522,True
0600000306,DESADV,INBOUND,EDI_GATEWAY,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-18 04:49:33.911522,True
0600000261,DESADV,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-18 08:03:33.911522,True
0600000620,MATMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-08-18 14:24:33.911522,True
0600000468,INVOIC,INBOUND,CRM_SFDC,53,Application document posted,,,2026-08-18 18:04:33.911522,True
0600000184,INVOIC,INBOUND,CRM_SFDC,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-18 22:20:33.911522,True
0600000519,ORDERS,OUTBOUND,B2B_VAN_SPS,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-18 22:24:33.911522,False
0600000547,ORDRSP,INBOUND,WMS_MANHATTAN,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-19 07:11:33.911522,True
0600000430,INVOIC,OUTBOUND,CRM_SFDC,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-19 08:55:33.911522,True
